Serial_number:,1072226,,,,,,,,,,
Project ID:,NCOS Hydrology Monitoring,,,,,,,,,,
Location:,Groundwater Well 12,,,,,,,,,,
LEVEL UNIT: ,ft,,,,,,,,,,
Offset: ,0.000000 ft,,,,,,,,,,
Altitude: ,0.000000 ft,,,,,,,,,,
Density: ,1.000000 kg/L,,,,,,,,,,
TEMPERATURE UNIT: ,Deg C,,,,,,,,,,
CONDUCTIVITY UNIT:,µS/cm,,,,,,,,,,
,,,,,,,,,,,
Date,Time,Date + Time,NOAA Precip (inch),LEVEL (ft.),WSE (ft. NAVD88),Depth from Surface (ft),TEMPERATURE (C),CONDUCTIVITY (uS/cm),CONDUCTIVITY (mS/cm),CONDUCTIVITY (S/m),NOTES
2019/12/06,2:15,12/6/2019 2:15,,1.949,7.849,1.751,14.1,1838,1.838,0.1838,
2019/12/06,2:30,12/6/2019 2:30,,1.938,7.838,1.762,14.1,1841,1.841,0.1841,
2019/12/06,2:45,12/6/2019 2:45,,1.947,7.847,1.753,14.1,1842,1.842,0.1842,
2019/12/06,3:00,12/6/2019 3:00,,1.938,7.838,1.762,14.1,1843,1.843,0.1843,
2019/12/06,3:15,12/6/2019 3:15,,1.935,7.835,1.765,14.1,1847,1.847,0.1847,
2019/12/06,3:30,12/6/2019 3:30,,1.936,7.836,1.764,14.1,1848,1.848,0.1848,
2019/12/06,3:45,12/6/2019 3:45,,1.938,7.838,1.762,14.1,1850,1.85,0.185,
2019/12/06,4:00,12/6/2019 4:00,,1.937,7.837,1.763,14.1,1851,1.851,0.1851,
2019/12/06,4:15,12/6/2019 4:15,,1.937,7.837,1.763,14.1,1853,1.853,0.1853,
2019/12/06,4:30,12/6/2019 4:30,,1.941,7.841,1.759,14.1,1855,1.855,0.1855,
2019/12/06,4:45,12/6/2019 4:45,,1.939,7.839,1.761,14.1,1857,1.857,0.1857,
2019/12/06,5:00,12/6/2019 5:00,,1.927,7.827,1.773,14.1,1858,1.858,0.1858,
2019/12/06,5:15,12/6/2019 5:15,,1.941,7.841,1.759,14.1,1860,1.86,0.186,
2019/12/06,5:30,12/6/2019 5:30,,1.929,7.829,1.771,14.1,1860,1.86,0.186,
2019/12/06,5:45,12/6/2019 5:45,,1.919,7.819,1.781,14.1,1862,1.862,0.1862,
2019/12/06,6:00,12/6/2019 6:00,,1.921,7.821,1.779,14.1,1864,1.864,0.1864,
2019/12/06,6:15,12/6/2019 6:15,,1.927,7.827,1.773,14.1,1865,1.865,0.1865,
2019/12/06,6:30,12/6/2019 6:30,,1.923,7.823,1.777,14.1,1866,1.866,0.1866,
2019/12/06,6:45,12/6/2019 6:45,,1.916,7.816,1.784,14.1,1867,1.867,0.1867,
2019/12/06,7:00,12/6/2019 7:00,,1.927,7.827,1.773,14.1,1867,1.867,0.1867,
2019/12/06,7:15,12/6/2019 7:15,,1.923,7.823,1.777,14.1,1867,1.867,0.1867,
2019/12/06,7:30,12/6/2019 7:30,,1.929,7.829,1.771,14.1,1867,1.867,0.1867,
2019/12/06,7:45,12/6/2019 7:45,,1.931,7.831,1.769,14.1,1869,1.869,0.1869,
2019/12/06,8:00,12/6/2019 8:00,,1.934,7.834,1.766,14.1,1869,1.869,0.1869,
2019/12/06,8:15,12/6/2019 8:15,,1.952,7.852,1.748,14.1,1869,1.869,0.1869,
2019/12/06,8:30,12/6/2019 8:30,,1.971,7.871,1.729,14.1,1870,1.87,0.187,
2019/12/06,8:45,12/6/2019 8:45,,1.972,7.872,1.728,14.1,1871,1.871,0.1871,
2019/12/06,9:00,12/6/2019 9:00,,1.99,7.89,1.71,14.1,1872,1.872,0.1872,
2019/12/06,9:15,12/6/2019 9:15,,1.979,7.879,1.721,14.1,1872,1.872,0.1872,
2019/12/06,9:30,12/6/2019 9:30,,1.976,7.876,1.724,14.1,1874,1.874,0.1874,
2019/12/06,9:45,12/6/2019 9:45,,1.98,7.88,1.72,14.1,1874,1.874,0.1874,
2019/12/06,10:00,12/6/2019 10:00,,1.953,7.853,1.747,14.1,1875,1.875,0.1875,
2019/12/06,10:15,12/6/2019 10:15,,1.958,7.858,1.742,14.1,1875,1.875,0.1875,
2019/12/06,10:30,12/6/2019 10:30,,1.954,7.854,1.746,14.1,1876,1.876,0.1876,
2019/12/06,10:45,12/6/2019 10:45,,1.965,7.865,1.735,14.1,1876,1.876,0.1876,
2019/12/06,11:00,12/6/2019 11:00,,1.967,7.867,1.733,14.1,1876,1.876,0.1876,
2019/12/06,11:15,12/6/2019 11:15,,1.929,7.829,1.771,14.1,1876,1.876,0.1876,
2019/12/06,11:30,12/6/2019 11:30,,1.934,7.834,1.766,14.1,1877,1.877,0.1877,
2019/12/06,11:45,12/6/2019 11:45,,1.926,7.826,1.774,14.1,1877,1.877,0.1877,
2019/12/06,12:00,12/6/2019 12:00,,1.922,7.822,1.778,14.1,1877,1.877,0.1877,
2019/12/06,12:15,12/6/2019 12:15,,1.927,7.827,1.773,14.1,1877,1.877,0.1877,
2019/12/06,12:30,12/6/2019 12:30,,1.917,7.817,1.783,14.1,1877,1.877,0.1877,
2019/12/06,12:45,12/6/2019 12:45,,1.907,7.807,1.793,14.1,1877,1.877,0.1877,
2019/12/06,13:00,12/6/2019 13:00,,1.904,7.804,1.796,14.2,1877,1.877,0.1877,
2019/12/06,13:15,12/6/2019 13:15,,1.895,7.795,1.805,14.2,1877,1.877,0.1877,
2019/12/06,13:30,12/6/2019 13:30,,1.892,7.792,1.808,14.2,1877,1.877,0.1877,
2019/12/06,13:45,12/6/2019 13:45,,1.88,7.78,1.82,14.2,1877,1.877,0.1877,
2019/12/06,14:00,12/6/2019 14:00,,1.882,7.782,1.818,14.1,1877,1.877,0.1877,
2019/12/06,14:15,12/6/2019 14:15,,1.875,7.775,1.825,14.2,1877,1.877,0.1877,
2019/12/06,14:30,12/6/2019 14:30,,1.865,7.765,1.835,14.2,1877,1.877,0.1877,
2019/12/06,14:45,12/6/2019 14:45,,1.871,7.771,1.829,14.2,1877,1.877,0.1877,
2019/12/06,15:00,12/6/2019 15:00,,1.863,7.763,1.837,14.2,1876,1.876,0.1876,
2019/12/06,15:15,12/6/2019 15:15,,1.864,7.764,1.836,14.2,1876,1.876,0.1876,
2019/12/06,15:30,12/6/2019 15:30,,1.85,7.75,1.85,14.2,1876,1.876,0.1876,
2019/12/06,15:45,12/6/2019 15:45,,1.851,7.751,1.849,14.2,1876,1.876,0.1876,
2019/12/06,16:00,12/6/2019 16:00,,1.849,7.749,1.851,14.2,1877,1.877,0.1877,
2019/12/06,16:15,12/6/2019 16:15,,1.836,7.736,1.864,14.2,1876,1.876,0.1876,
2019/12/06,16:30,12/6/2019 16:30,,1.842,7.742,1.858,14.2,1876,1.876,0.1876,
2019/12/06,16:45,12/6/2019 16:45,,1.841,7.741,1.859,14.2,1876,1.876,0.1876,
2019/12/06,17:00,12/6/2019 17:00,,1.832,7.732,1.868,14.2,1876,1.876,0.1876,
2019/12/06,17:15,12/6/2019 17:15,,1.829,7.729,1.871,14.2,1876,1.876,0.1876,
2019/12/06,17:30,12/6/2019 17:30,,1.831,7.731,1.869,14.2,1876,1.876,0.1876,
2019/12/06,17:45,12/6/2019 17:45,,1.836,7.736,1.864,14.2,1875,1.875,0.1875,
2019/12/06,18:00,12/6/2019 18:00,,1.849,7.749,1.851,14.2,1875,1.875,0.1875,
2019/12/06,18:15,12/6/2019 18:15,,1.862,7.762,1.838,14.2,1874,1.874,0.1874,
2019/12/06,18:30,12/6/2019 18:30,,1.875,7.775,1.825,14.2,1874,1.874,0.1874,
2019/12/06,18:45,12/6/2019 18:45,,1.866,7.766,1.834,14.2,1874,1.874,0.1874,
2019/12/06,19:00,12/6/2019 19:00,,1.971,7.871,1.729,14.2,1874,1.874,0.1874,
2019/12/06,19:15,12/6/2019 19:15,,1.992,7.892,1.708,14.2,1874,1.874,0.1874,
2019/12/06,19:30,12/6/2019 19:30,0.0157,1.98,7.88,1.72,14.2,1877,1.877,0.1877,
2019/12/06,19:45,12/6/2019 19:45,,2.072,7.972,1.628,14.2,1877,1.877,0.1877,
2019/12/06,20:00,12/6/2019 20:00,,2.09,7.99,1.61,14.2,1880,1.88,0.188,
2019/12/06,20:15,12/6/2019 20:15,,2.164,8.064,1.536,14.2,1882,1.882,0.1882,
2019/12/06,20:30,12/6/2019 20:30,0.0197,2.201,8.101,1.499,14.2,1882,1.882,0.1882,
2019/12/06,20:45,12/6/2019 20:45,,2.225,8.125,1.475,14.2,1882,1.882,0.1882,
2019/12/06,21:00,12/6/2019 21:00,,2.216,8.116,1.484,14.2,1882,1.882,0.1882,
2019/12/06,21:15,12/6/2019 21:15,,2.199,8.099,1.501,14.2,1884,1.884,0.1884,
2019/12/06,21:30,12/6/2019 21:30,,2.189,8.089,1.511,14.2,1885,1.885,0.1885,
2019/12/06,21:45,12/6/2019 21:45,,2.174,8.074,1.526,14.2,1885,1.885,0.1885,
2019/12/06,22:00,12/6/2019 22:00,,2.176,8.076,1.524,14.2,1885,1.885,0.1885,
2019/12/06,22:15,12/6/2019 22:15,,2.157,8.057,1.543,14.2,1884,1.884,0.1884,
2019/12/06,22:30,12/6/2019 22:30,,2.149,8.049,1.551,14.2,1885,1.885,0.1885,
2019/12/06,22:45,12/6/2019 22:45,,2.133,8.033,1.567,14.2,1885,1.885,0.1885,
2019/12/06,23:00,12/6/2019 23:00,,2.118,8.018,1.582,14.2,1884,1.884,0.1884,
2019/12/06,23:15,12/6/2019 23:15,,2.122,8.022,1.578,14.2,1884,1.884,0.1884,
2019/12/06,23:30,12/6/2019 23:30,0.0157,2.098,7.998,1.602,14.2,1884,1.884,0.1884,
2019/12/06,23:45,12/6/2019 23:45,,2.178,8.078,1.522,14.2,1884,1.884,0.1884,
2019/12/07,0:00,12/7/2019 0:00,,2.29,8.19,1.41,14.2,1884,1.884,0.1884,
2019/12/07,0:15,12/7/2019 0:15,,2.346,8.246,1.354,14.2,1884,1.884,0.1884,
2019/12/07,0:30,12/7/2019 0:30,0.0591,2.466,8.366,1.234,14.2,1882,1.882,0.1882,
2019/12/07,0:45,12/7/2019 0:45,,2.635,8.535,1.065,14.2,1879,1.879,0.1879,
2019/12/07,1:00,12/7/2019 1:00,,2.69,8.59,1.01,14.2,1867,1.867,0.1867,
2019/12/07,1:15,12/7/2019 1:15,,2.637,8.537,1.063,14.2,1853,1.853,0.1853,
2019/12/07,1:30,12/7/2019 1:30,0.0354,2.743,8.643,0.957,14.2,1850,1.85,0.185,
2019/12/07,1:45,12/7/2019 1:45,,2.789,8.689,0.911,14.2,1847,1.847,0.1847,
2019/12/07,2:00,12/7/2019 2:00,,2.79,8.69,0.91,14.2,1833,1.833,0.1833,
2019/12/07,2:15,12/7/2019 2:15,,2.788,8.688,0.912,14.2,1710,1.71,0.171,
2019/12/07,2:30,12/7/2019 2:30,,2.72,8.62,0.98,14.2,1534,1.534,0.1534,
2019/12/07,2:45,12/7/2019 2:45,,2.674,8.574,1.026,14.2,1465,1.465,0.1465,
2019/12/07,3:00,12/7/2019 3:00,,2.635,8.535,1.065,14.2,1404,1.404,0.1404,
2019/12/07,3:15,12/7/2019 3:15,,2.584,8.484,1.116,14.2,1384,1.384,0.1384,
2019/12/07,3:30,12/7/2019 3:30,,2.567,8.467,1.133,14.2,1366,1.366,0.1366,
2019/12/07,3:45,12/7/2019 3:45,,2.528,8.428,1.172,14.2,1351,1.351,0.1351,
2019/12/07,4:00,12/7/2019 4:00,,2.505,8.405,1.195,14.2,1339,1.339,0.1339,
2019/12/07,4:15,12/7/2019 4:15,,2.487,8.387,1.213,14.2,1329,1.329,0.1329,
2019/12/07,4:30,12/7/2019 4:30,,2.448,8.348,1.252,14.2,1320,1.32,0.132,
2019/12/07,4:45,12/7/2019 4:45,,2.423,8.323,1.277,14.2,1312,1.312,0.1312,
2019/12/07,5:00,12/7/2019 5:00,,2.425,8.325,1.275,14.2,1306,1.306,0.1306,
2019/12/07,5:15,12/7/2019 5:15,,2.438,8.338,1.262,14.2,1293,1.293,0.1293,
2019/12/07,5:30,12/7/2019 5:30,0.0118,2.451,8.351,1.249,14.2,1280,1.28,0.128,
2019/12/07,5:45,12/7/2019 5:45,,2.493,8.393,1.207,14.2,1257,1.257,0.1257,
2019/12/07,6:00,12/7/2019 6:00,,2.485,8.385,1.215,14.2,1234,1.234,0.1234,
2019/12/07,6:15,12/7/2019 6:15,,2.482,8.382,1.218,14.2,1207,1.207,0.1207,
2019/12/07,6:30,12/7/2019 6:30,,2.48,8.38,1.22,14.2,1164,1.164,0.1164,
2019/12/07,6:45,12/7/2019 6:45,,2.483,8.383,1.217,14.2,1145,1.145,0.1145,
2019/12/07,7:00,12/7/2019 7:00,,2.444,8.344,1.256,14.2,1153,1.153,0.1153,
2019/12/07,7:15,12/7/2019 7:15,,2.417,8.317,1.283,14.2,1161,1.161,0.1161,
2019/12/07,7:30,12/7/2019 7:30,0.0079,2.412,8.312,1.288,14.2,1165,1.165,0.1165,
2019/12/07,7:45,12/7/2019 7:45,,2.401,8.301,1.299,14.2,1168,1.168,0.1168,
2019/12/07,8:00,12/7/2019 8:00,,2.407,8.307,1.293,14.2,1176,1.176,0.1176,
2019/12/07,8:15,12/7/2019 8:15,,2.386,8.286,1.314,14.2,1186,1.186,0.1186,
2019/12/07,8:30,12/7/2019 8:30,0.0079,2.369,8.269,1.331,14.2,1200,1.2,0.12,
2019/12/07,8:45,12/7/2019 8:45,,2.367,8.267,1.333,14.2,1201,1.201,0.1201,
2019/12/07,9:00,12/7/2019 9:00,,2.395,8.295,1.305,14.2,1198,1.198,0.1198,
2019/12/07,9:15,12/7/2019 9:15,,2.445,8.345,1.255,14.2,1201,1.201,0.1201,
2019/12/07,9:30,12/7/2019 9:30,,2.407,8.307,1.293,14.2,1204,1.204,0.1204,
2019/12/07,9:45,12/7/2019 9:45,,2.404,8.304,1.296,14.2,1208,1.208,0.1208,
2019/12/07,10:00,12/7/2019 10:00,,2.406,8.306,1.294,14.2,1213,1.213,0.1213,
2019/12/07,10:15,12/7/2019 10:15,,2.441,8.341,1.259,14.2,1217,1.217,0.1217,
2019/12/07,10:30,12/7/2019 10:30,0.0079,2.461,8.361,1.239,14.2,1219,1.219,0.1219,
2019/12/07,10:45,12/7/2019 10:45,,2.442,8.342,1.258,14.2,1222,1.222,0.1222,
2019/12/07,11:00,12/7/2019 11:00,,2.445,8.345,1.255,14.2,1224,1.224,0.1224,
2019/12/07,11:15,12/7/2019 11:15,,2.417,8.317,1.283,14.2,1225,1.225,0.1225,
2019/12/07,11:30,12/7/2019 11:30,,2.4,8.3,1.3,14.2,1227,1.227,0.1227,
2019/12/07,11:45,12/7/2019 11:45,,2.379,8.279,1.321,14.2,1228,1.228,0.1228,
2019/12/07,12:00,12/7/2019 12:00,,2.351,8.251,1.349,14.2,1230,1.23,0.123,
2019/12/07,12:15,12/7/2019 12:15,,2.336,8.236,1.364,14.2,1232,1.232,0.1232,
2019/12/07,12:30,12/7/2019 12:30,,2.324,8.224,1.376,14.2,1233,1.233,0.1233,
2019/12/07,12:45,12/7/2019 12:45,,2.323,8.223,1.377,14.2,1234,1.234,0.1234,
2019/12/07,13:00,12/7/2019 13:00,,2.295,8.195,1.405,14.2,1234,1.234,0.1234,
2019/12/07,13:15,12/7/2019 13:15,,2.281,8.181,1.419,14.2,1235,1.235,0.1235,
2019/12/07,13:30,12/7/2019 13:30,,2.259,8.159,1.441,14.2,1236,1.236,0.1236,
2019/12/07,13:45,12/7/2019 13:45,,2.255,8.155,1.445,14.2,1236,1.236,0.1236,
2019/12/07,14:00,12/7/2019 14:00,,2.247,8.147,1.453,14.2,1237,1.237,0.1237,
2019/12/07,14:15,12/7/2019 14:15,,2.239,8.139,1.461,14.2,1237,1.237,0.1237,
2019/12/07,14:30,12/7/2019 14:30,,2.241,8.141,1.459,14.2,1237,1.237,0.1237,
2019/12/07,14:45,12/7/2019 14:45,,2.21,8.11,1.49,14.2,1238,1.238,0.1238,
2019/12/07,15:00,12/7/2019 15:00,,2.209,8.109,1.491,14.2,1240,1.24,0.124,
2019/12/07,15:15,12/7/2019 15:15,,2.202,8.102,1.498,14.2,1243,1.243,0.1243,
2019/12/07,15:30,12/7/2019 15:30,,2.181,8.081,1.519,14.2,1246,1.246,0.1246,
2019/12/07,15:45,12/7/2019 15:45,,2.178,8.078,1.522,14.2,1249,1.249,0.1249,
2019/12/07,16:00,12/7/2019 16:00,,2.232,8.132,1.468,14.2,1251,1.251,0.1251,
2019/12/07,16:15,12/7/2019 16:15,,2.306,8.206,1.394,14.2,1253,1.253,0.1253,
2019/12/07,16:30,12/7/2019 16:30,,2.401,8.301,1.299,14.2,1254,1.254,0.1254,
2019/12/07,16:45,12/7/2019 16:45,,2.384,8.284,1.316,14.2,1254,1.254,0.1254,
2019/12/07,17:00,12/7/2019 17:00,,2.342,8.242,1.358,14.2,1255,1.255,0.1255,
2019/12/07,17:15,12/7/2019 17:15,,2.317,8.217,1.383,14.2,1255,1.255,0.1255,
2019/12/07,17:30,12/7/2019 17:30,,2.288,8.188,1.412,14.2,1256,1.256,0.1256,
2019/12/07,17:45,12/7/2019 17:45,,2.268,8.168,1.432,14.2,1256,1.256,0.1256,
2019/12/07,18:00,12/7/2019 18:00,,2.252,8.152,1.448,14.2,1256,1.256,0.1256,
2019/12/07,18:15,12/7/2019 18:15,,2.715,8.615,0.985,14.2,1255,1.255,0.1255,
2019/12/07,18:30,12/7/2019 18:30,0.0394,2.828,8.728,0.872,14.2,1248,1.248,0.1248,
2019/12/07,18:45,12/7/2019 18:45,,2.792,8.692,0.908,14.2,1236,1.236,0.1236,
2019/12/07,19:00,12/7/2019 19:00,,2.752,8.652,0.948,14.2,1232,1.232,0.1232,
2019/12/07,19:15,12/7/2019 19:15,,2.831,8.731,0.869,14.2,1231,1.231,0.1231,
2019/12/07,19:30,12/7/2019 19:30,0.0709,2.991,8.891,0.709,14.2,1231,1.231,0.1231,
2019/12/07,19:45,12/7/2019 19:45,,3.01,8.91,0.69,14.2,1231,1.231,0.1231,
2019/12/07,20:00,12/7/2019 20:00,,3.011,8.911,0.689,14.2,1231,1.231,0.1231,
2019/12/07,20:15,12/7/2019 20:15,,2.978,8.878,0.722,14.2,1231,1.231,0.1231,
2019/12/07,20:30,12/7/2019 20:30,,2.955,8.855,0.745,14.2,1231,1.231,0.1231,
2019/12/07,20:45,12/7/2019 20:45,,2.899,8.799,0.801,14.2,1231,1.231,0.1231,
2019/12/07,21:00,12/7/2019 21:00,,2.856,8.756,0.844,14.2,1251,1.251,0.1251,
2019/12/07,21:15,12/7/2019 21:15,,2.811,8.711,0.889,14.2,1294,1.294,0.1294,
2019/12/07,21:30,12/7/2019 21:30,,2.759,8.659,0.941,14.2,1332,1.332,0.1332,
2019/12/07,21:45,12/7/2019 21:45,,2.738,8.638,0.962,14.2,1352,1.352,0.1352,
2019/12/07,22:00,12/7/2019 22:00,,2.701,8.601,0.999,14.2,1372,1.372,0.1372,
2019/12/07,22:15,12/7/2019 22:15,,2.687,8.587,1.013,14.2,1395,1.395,0.1395,
2019/12/07,22:30,12/7/2019 22:30,,2.657,8.557,1.043,14.2,1445,1.445,0.1445,
2019/12/07,22:45,12/7/2019 22:45,,2.633,8.533,1.067,14.2,1468,1.468,0.1468,
2019/12/07,23:00,12/7/2019 23:00,,2.623,8.523,1.077,14.2,1488,1.488,0.1488,
2019/12/07,23:15,12/7/2019 23:15,,2.595,8.495,1.105,14.2,1512,1.512,0.1512,
2019/12/07,23:30,12/7/2019 23:30,,2.589,8.489,1.111,14.2,1537,1.537,0.1537,
2019/12/07,23:45,12/7/2019 23:45,,2.561,8.461,1.139,14.2,1554,1.554,0.1554,
2019/12/08,0:00,12/8/2019 0:00,,2.543,8.443,1.157,14.2,1567,1.567,0.1567,
2019/12/08,0:15,12/8/2019 0:15,,2.53,8.43,1.17,14.2,1574,1.574,0.1574,
2019/12/08,0:30,12/8/2019 0:30,,2.507,8.407,1.193,14.2,1581,1.581,0.1581,
2019/12/08,0:45,12/8/2019 0:45,,2.495,8.395,1.205,14.2,1588,1.588,0.1588,
2019/12/08,1:00,12/8/2019 1:00,,2.482,8.382,1.218,14.2,1593,1.593,0.1593,
2019/12/08,1:15,12/8/2019 1:15,,2.457,8.357,1.243,14.2,1598,1.598,0.1598,
2019/12/08,1:30,12/8/2019 1:30,,2.443,8.343,1.257,14.2,1599,1.599,0.1599,
2019/12/08,1:45,12/8/2019 1:45,,2.448,8.348,1.252,14.2,1599,1.599,0.1599,
2019/12/08,2:00,12/8/2019 2:00,,2.444,8.344,1.256,14.2,1599,1.599,0.1599,
2019/12/08,2:15,12/8/2019 2:15,,2.405,8.305,1.295,14.2,1599,1.599,0.1599,
2019/12/08,2:30,12/8/2019 2:30,,2.414,8.314,1.286,14.2,1598,1.598,0.1598,
2019/12/08,2:45,12/8/2019 2:45,,2.403,8.303,1.297,14.2,1598,1.598,0.1598,
2019/12/08,3:00,12/8/2019 3:00,,2.38,8.28,1.32,14.2,1598,1.598,0.1598,
2019/12/08,3:15,12/8/2019 3:15,,2.38,8.28,1.32,14.2,1598,1.598,0.1598,
2019/12/08,3:30,12/8/2019 3:30,,2.368,8.268,1.332,14.2,1598,1.598,0.1598,
2019/12/08,3:45,12/8/2019 3:45,,2.384,8.284,1.316,14.2,1598,1.598,0.1598,
2019/12/08,4:00,12/8/2019 4:00,,2.416,8.316,1.284,14.2,1598,1.598,0.1598,
2019/12/08,4:15,12/8/2019 4:15,,2.397,8.297,1.303,14.2,1599,1.599,0.1599,
2019/12/08,4:30,12/8/2019 4:30,,2.372,8.272,1.328,14.2,1599,1.599,0.1599,
2019/12/08,4:45,12/8/2019 4:45,,2.369,8.269,1.331,14.2,1599,1.599,0.1599,
2019/12/08,5:00,12/8/2019 5:00,,2.377,8.277,1.323,14.2,1599,1.599,0.1599,
2019/12/08,5:15,12/8/2019 5:15,,2.622,8.522,1.078,14.2,1599,1.599,0.1599,
2019/12/08,5:30,12/8/2019 5:30,0.0433,2.839,8.739,0.861,14.2,1598,1.598,0.1598,
2019/12/08,5:45,12/8/2019 5:45,,2.85,8.75,0.85,14.2,1597,1.597,0.1597,
2019/12/08,6:00,12/8/2019 6:00,,2.787,8.687,0.913,14.2,1597,1.597,0.1597,
2019/12/08,6:15,12/8/2019 6:15,,2.759,8.659,0.941,14.2,1597,1.597,0.1597,
2019/12/08,6:30,12/8/2019 6:30,0.0591,2.706,8.606,0.994,14.2,1597,1.597,0.1597,
2019/12/08,6:45,12/8/2019 6:45,,2.708,8.608,0.992,14.2,1597,1.597,0.1597,
2019/12/08,7:00,12/8/2019 7:00,,2.998,8.898,0.702,14.2,1597,1.597,0.1597,
2019/12/08,7:15,12/8/2019 7:15,,3.02,8.92,0.68,14.2,1596,1.596,0.1596,
2019/12/08,7:30,12/8/2019 7:30,,3.013,8.913,0.687,14.2,1596,1.596,0.1596,
2019/12/08,7:45,12/8/2019 7:45,,2.985,8.885,0.715,14.2,1594,1.594,0.1594,
2019/12/08,8:00,12/8/2019 8:00,,2.98,8.88,0.72,14.2,1594,1.594,0.1594,
2019/12/08,8:15,12/8/2019 8:15,,3.051,8.951,0.649,14.2,1594,1.594,0.1594,
2019/12/08,8:30,12/8/2019 8:30,0.0472,3.068,8.968,0.632,14.2,1594,1.594,0.1594,
2019/12/08,8:45,12/8/2019 8:45,,3.068,8.968,0.632,14.2,1593,1.593,0.1593,
2019/12/08,9:00,12/8/2019 9:00,,3.043,8.943,0.657,14.2,1593,1.593,0.1593,
2019/12/08,9:15,12/8/2019 9:15,,3.029,8.929,0.671,14.2,1593,1.593,0.1593,
2019/12/08,9:30,12/8/2019 9:30,,3.018,8.918,0.682,14.2,1583,1.583,0.1583,
2019/12/08,9:45,12/8/2019 9:45,,2.983,8.883,0.717,14.2,1602,1.602,0.1602,
2019/12/08,10:00,12/8/2019 10:00,,2.949,8.849,0.751,14.2,1623,1.623,0.1623,
2019/12/08,10:15,12/8/2019 10:15,,2.908,8.808,0.792,14.2,1647,1.647,0.1647,
2019/12/08,10:30,12/8/2019 10:30,,2.864,8.764,0.836,14.2,1677,1.677,0.1677,
2019/12/08,10:45,12/8/2019 10:45,,2.819,8.719,0.881,14.2,1693,1.693,0.1693,
2019/12/08,11:00,12/8/2019 11:00,,2.777,8.677,0.923,14.2,1712,1.712,0.1712,
2019/12/08,11:15,12/8/2019 11:15,,2.747,8.647,0.953,14.2,1731,1.731,0.1731,
2019/12/08,11:30,12/8/2019 11:30,,2.696,8.596,1.004,14.2,1747,1.747,0.1747,
2019/12/08,11:45,12/8/2019 11:45,,2.645,8.545,1.055,14.2,1756,1.756,0.1756,
2019/12/08,12:00,12/8/2019 12:00,,2.614,8.514,1.086,14.2,1763,1.763,0.1763,
2019/12/08,12:15,12/8/2019 12:15,,2.55,8.45,1.15,14.2,1769,1.769,0.1769,
2019/12/08,12:30,12/8/2019 12:30,,2.535,8.435,1.165,14.2,1773,1.773,0.1773,
2019/12/08,12:45,12/8/2019 12:45,,2.487,8.387,1.213,14.2,1774,1.774,0.1774,
2019/12/08,13:00,12/8/2019 13:00,,2.456,8.356,1.244,14.2,1776,1.776,0.1776,
2019/12/08,13:15,12/8/2019 13:15,,2.427,8.327,1.273,14.2,1778,1.778,0.1778,
2019/12/08,13:30,12/8/2019 13:30,,2.388,8.288,1.312,14.2,1779,1.779,0.1779,
2019/12/08,13:45,12/8/2019 13:45,,2.366,8.266,1.334,14.3,1779,1.779,0.1779,
2019/12/08,14:00,12/8/2019 14:00,,2.337,8.237,1.363,14.3,1779,1.779,0.1779,
2019/12/08,14:15,12/8/2019 14:15,,2.296,8.196,1.404,14.3,1780,1.78,0.178,
2019/12/08,14:30,12/8/2019 14:30,,2.293,8.193,1.407,14.3,1779,1.779,0.1779,
2019/12/08,14:45,12/8/2019 14:45,,2.267,8.167,1.433,14.3,1780,1.78,0.178,
2019/12/08,15:00,12/8/2019 15:00,,2.251,8.151,1.449,14.3,1779,1.779,0.1779,
2019/12/08,15:15,12/8/2019 15:15,,2.228,8.128,1.472,14.3,1779,1.779,0.1779,
2019/12/08,15:30,12/8/2019 15:30,,2.225,8.125,1.475,14.3,1779,1.779,0.1779,
2019/12/08,15:45,12/8/2019 15:45,,2.208,8.108,1.492,14.3,1779,1.779,0.1779,
2019/12/08,16:00,12/8/2019 16:00,,2.199,8.099,1.501,14.3,1779,1.779,0.1779,
2019/12/08,16:15,12/8/2019 16:15,,2.189,8.089,1.511,14.3,1779,1.779,0.1779,
2019/12/08,16:30,12/8/2019 16:30,0.0197,2.481,8.381,1.219,14.3,1779,1.779,0.1779,
2019/12/08,16:45,12/8/2019 16:45,,2.583,8.483,1.117,14.3,1778,1.778,0.1778,
2019/12/08,17:00,12/8/2019 17:00,,2.58,8.48,1.12,14.3,1778,1.778,0.1778,
2019/12/08,17:15,12/8/2019 17:15,,2.538,8.438,1.162,14.3,1778,1.778,0.1778,
2019/12/08,17:30,12/8/2019 17:30,,2.481,8.381,1.219,14.3,1779,1.779,0.1779,
2019/12/08,17:45,12/8/2019 17:45,,2.446,8.346,1.254,14.3,1779,1.779,0.1779,
2019/12/08,18:00,12/8/2019 18:00,,2.418,8.318,1.282,14.3,1778,1.778,0.1778,
2019/12/08,18:15,12/8/2019 18:15,,2.393,8.293,1.307,14.3,1779,1.779,0.1779,
2019/12/08,18:30,12/8/2019 18:30,,2.383,8.283,1.317,14.3,1779,1.779,0.1779,
2019/12/08,18:45,12/8/2019 18:45,,2.353,8.253,1.347,14.3,1779,1.779,0.1779,
2019/12/08,19:00,12/8/2019 19:00,,2.336,8.236,1.364,14.3,1778,1.778,0.1778,
2019/12/08,19:15,12/8/2019 19:15,,2.326,8.226,1.374,14.3,1779,1.779,0.1779,
