Serial_number:,1072226,,,,,,,,,,,,
Project ID:,NCOS Hydrology Monitoring,,,,,,,,,,,,
Location:,Groundwater Well 12,,,,,,,,,,,,
LEVEL UNIT:,ft,,,,,,,,,,,,
Offset:,0.000000 ft,,,,,,,,,,,,
Altitude: ,0.000000 ft,,,,,,,,,,,,
Density: ,1.000000 kg/L,,,,,,,,,,,,
TEMPERATURE UNIT:, °C,,,,,,,,,,,,
CONDUCTIVITY UNIT:, µS/cm,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Time,DST,Date & Time,Week of WY2019,TEMPERATURE (C),CONDUCTIVITY (uS/cm),CONDUCTIVITY (S/m),Water LEVEL (ft.),WSE (ft),NOAA Hourly Rainfall (inch),NOTES,,
11/1/2018,21:15,21:15,11/1/2018 21:15,5,19.4,1313,0.1313,0.751,6.661,,,,
11/1/2018,21:30,21:30,11/1/2018 21:30,5,19.4,1313,0.1313,0.75,6.66,,,,
11/1/2018,21:45,21:45,11/1/2018 21:45,5,19.4,1313,0.1313,0.75,6.66,,,,
11/1/2018,22:00,22:00,11/1/2018 22:00,5,19.4,1313,0.1313,0.751,6.661,,,,
11/1/2018,22:15,22:15,11/1/2018 22:15,5,19.4,1313,0.1313,0.74,6.65,,,,
11/1/2018,22:30,22:30,11/1/2018 22:30,5,19.4,1313,0.1313,0.741,6.651,,,,
11/1/2018,22:45,22:45,11/1/2018 22:45,5,19.4,1313,0.1313,0.733,6.643,,,,
11/1/2018,23:00,23:00,11/1/2018 23:00,5,19.4,1313,0.1313,0.744,6.654,,,,
11/1/2018,23:15,23:15,11/1/2018 23:15,5,19.4,1313,0.1313,0.743,6.653,,,,
11/1/2018,23:30,23:30,11/1/2018 23:30,5,19.4,1313,0.1313,0.737,6.647,,,,
11/1/2018,23:45,23:45,11/1/2018 23:45,5,19.4,1313,0.1313,0.734,6.644,,,,
11/2/2018,0:00,0:00,11/2/2018 0:00,5,19.4,1313,0.1313,0.739,6.649,,,,
11/2/2018,0:15,0:15,11/2/2018 0:15,5,19.4,1313,0.1313,0.733,6.643,,,,
11/2/2018,0:30,0:30,11/2/2018 0:30,5,19.4,1313,0.1313,0.733,6.643,,,,
11/2/2018,0:45,0:45,11/2/2018 0:45,5,19.4,1313,0.1313,0.739,6.649,,,,
11/2/2018,1:00,1:00,11/2/2018 1:00,5,19.4,1313,0.1313,0.73,6.64,,,,
11/2/2018,1:15,1:15,11/2/2018 1:15,5,19.4,1313,0.1313,0.735,6.645,,,,
11/2/2018,1:30,1:30,11/2/2018 1:30,5,19.4,1313,0.1313,0.738,6.648,,,,
11/2/2018,1:45,1:45,11/2/2018 1:45,5,19.4,1313,0.1313,0.735,6.645,,,,
11/2/2018,2:00,2:00,11/2/2018 2:00,5,19.4,1312,0.1312,0.728,6.638,,,,
11/2/2018,2:15,2:15,11/2/2018 2:15,5,19.4,1312,0.1312,0.728,6.638,,,,
11/2/2018,2:30,2:30,11/2/2018 2:30,5,19.4,1312,0.1312,0.734,6.644,,,,
11/2/2018,2:45,2:45,11/2/2018 2:45,5,19.4,1312,0.1312,0.736,6.646,,,,
11/2/2018,3:00,3:00,11/2/2018 3:00,5,19.4,1311,0.1311,0.736,6.646,,,,
11/2/2018,3:15,3:15,11/2/2018 3:15,5,19.3,1311,0.1311,0.735,6.645,,,,
11/2/2018,3:30,3:30,11/2/2018 3:30,5,19.4,1309,0.1309,0.725,6.635,,,,
11/2/2018,3:45,3:45,11/2/2018 3:45,5,19.3,1352,0.1352,0.737,6.647,,,,
11/2/2018,4:00,4:00,11/2/2018 4:00,5,19.3,1351,0.1351,0.727,6.637,,,,
11/2/2018,4:15,4:15,11/2/2018 4:15,5,19.3,1308,0.1308,0.748,6.658,,,,
11/2/2018,4:30,4:30,11/2/2018 4:30,5,19.3,1351,0.1351,0.741,6.651,,,,
11/2/2018,4:45,4:45,11/2/2018 4:45,5,19.3,1351,0.1351,0.741,6.651,,,,
11/2/2018,5:00,5:00,11/2/2018 5:00,5,19.3,1350,0.135,0.737,6.647,,,,
11/2/2018,5:15,5:15,11/2/2018 5:15,5,19.3,1350,0.135,0.735,6.645,,,,
11/2/2018,5:30,5:30,11/2/2018 5:30,5,19.3,1350,0.135,0.738,6.648,,,,
11/2/2018,5:45,5:45,11/2/2018 5:45,5,19.3,1351,0.1351,0.734,6.644,,,,
11/2/2018,6:00,6:00,11/2/2018 6:00,5,19.3,1351,0.1351,0.736,6.646,,,,
11/2/2018,6:15,6:15,11/2/2018 6:15,5,19.3,1351,0.1351,0.733,6.643,,,,
11/2/2018,6:30,6:30,11/2/2018 6:30,5,19.3,1351,0.1351,0.735,6.645,,,,
11/2/2018,6:45,6:45,11/2/2018 6:45,5,19.3,1309,0.1309,0.734,6.644,,,,
11/2/2018,7:00,7:00,11/2/2018 7:00,5,19.3,1309,0.1309,0.74,6.65,,,,
11/2/2018,7:15,7:15,11/2/2018 7:15,5,19.3,1309,0.1309,0.73,6.64,,,,
11/2/2018,7:30,7:30,11/2/2018 7:30,5,19.3,1309,0.1309,0.736,6.646,,,,
11/2/2018,7:45,7:45,11/2/2018 7:45,5,19.3,1309,0.1309,0.742,6.652,,,,
11/2/2018,8:00,8:00,11/2/2018 8:00,5,19.3,1309,0.1309,0.737,6.647,,,,
11/2/2018,8:15,8:15,11/2/2018 8:15,5,19.3,1309,0.1309,0.741,6.651,,,,
11/2/2018,8:30,8:30,11/2/2018 8:30,5,19.3,1309,0.1309,0.744,6.654,,,,
11/2/2018,8:45,8:45,11/2/2018 8:45,5,19.3,1309,0.1309,0.751,6.661,,,,
11/2/2018,9:00,9:00,11/2/2018 9:00,5,19.3,1351,0.1351,0.744,6.654,,,,
11/2/2018,9:15,9:15,11/2/2018 9:15,5,19.3,1351,0.1351,0.742,6.652,,,,
11/2/2018,9:30,9:30,11/2/2018 9:30,5,19.3,1350,0.135,0.742,6.652,,,,
11/2/2018,9:45,9:45,11/2/2018 9:45,5,19.3,1350,0.135,0.738,6.648,,,,
11/2/2018,10:00,10:00,11/2/2018 10:00,5,19.3,1350,0.135,0.746,6.656,,,,
11/2/2018,10:15,10:15,11/2/2018 10:15,5,19.3,1349,0.1349,0.74,6.65,,,,
11/2/2018,10:30,10:30,11/2/2018 10:30,5,19.3,1349,0.1349,0.739,6.649,,,,
11/2/2018,10:45,10:45,11/2/2018 10:45,5,19.3,1349,0.1349,0.75,6.66,,,,
11/2/2018,11:00,11:00,11/2/2018 11:00,5,19.3,1349,0.1349,0.75,6.66,,,,
11/2/2018,11:15,11:15,11/2/2018 11:15,5,19.3,1348,0.1348,0.757,6.667,,,,
11/2/2018,11:30,11:30,11/2/2018 11:30,5,19.3,1348,0.1348,0.775,6.685,,,,
11/2/2018,11:45,11:45,11/2/2018 11:45,5,19.3,1347,0.1347,0.756,6.666,,,,
11/2/2018,12:00,12:00,11/2/2018 12:00,5,19.3,1348,0.1348,0.774,6.684,,,,
11/2/2018,12:15,12:15,11/2/2018 12:15,5,19.3,1347,0.1347,0.782,6.692,,,,
11/2/2018,12:30,12:30,11/2/2018 12:30,5,19.3,1348,0.1348,0.774,6.684,,,,
11/2/2018,12:45,12:45,11/2/2018 12:45,5,19.3,1348,0.1348,0.782,6.692,,,,
11/2/2018,13:00,13:00,11/2/2018 13:00,5,19.3,1348,0.1348,0.79,6.7,,,,
11/2/2018,13:15,13:15,11/2/2018 13:15,5,19.3,1348,0.1348,0.795,6.705,,,,
11/2/2018,13:30,13:30,11/2/2018 13:30,5,19.3,1348,0.1348,0.795,6.705,,,,
11/2/2018,13:45,13:45,11/2/2018 13:45,5,19.3,1349,0.1349,0.787,6.697,,,,
11/2/2018,14:00,14:00,11/2/2018 14:00,5,19.3,1348,0.1348,0.789,6.699,,,,
11/2/2018,14:15,14:15,11/2/2018 14:15,5,19.3,1349,0.1349,0.803,6.713,,,,
11/2/2018,14:30,14:30,11/2/2018 14:30,5,19.3,1349,0.1349,0.798,6.708,,,,
11/2/2018,14:45,14:45,11/2/2018 14:45,5,19.3,1349,0.1349,0.795,6.705,,,,
11/2/2018,15:00,15:00,11/2/2018 15:00,5,19.3,1349,0.1349,0.801,6.711,,,,
11/2/2018,15:15,15:15,11/2/2018 15:15,5,19.3,1349,0.1349,0.8,6.71,,,,
11/2/2018,15:30,15:30,11/2/2018 15:30,5,19.3,1350,0.135,0.779,6.689,,,,
11/2/2018,15:45,15:45,11/2/2018 15:45,5,19.3,1350,0.135,0.788,6.698,,,,
11/2/2018,16:00,16:00,11/2/2018 16:00,5,19.3,1350,0.135,0.786,6.696,,,,
11/2/2018,16:15,16:15,11/2/2018 16:15,5,19.3,1351,0.1351,0.782,6.692,,,,
11/2/2018,16:30,16:30,11/2/2018 16:30,5,19.3,1351,0.1351,0.783,6.693,,,,
11/2/2018,16:45,16:45,11/2/2018 16:45,5,19.3,1351,0.1351,0.79,6.7,,,,
11/2/2018,17:00,17:00,11/2/2018 17:00,5,19.3,1311,0.1311,0.789,6.699,,,,
11/2/2018,17:15,17:15,11/2/2018 17:15,5,19.3,1311,0.1311,0.788,6.698,,,,
11/2/2018,17:30,17:30,11/2/2018 17:30,5,19.3,1311,0.1311,0.779,6.689,,,,
11/2/2018,17:45,17:45,11/2/2018 17:45,5,19.3,1309,0.1309,0.785,6.695,,,,
11/2/2018,18:00,18:00,11/2/2018 18:00,5,19.3,1311,0.1311,0.772,6.682,,,,
11/2/2018,18:15,18:15,11/2/2018 18:15,5,19.3,1311,0.1311,0.774,6.684,,,,
11/2/2018,18:30,18:30,11/2/2018 18:30,5,19.3,1352,0.1352,0.765,6.675,,,,
11/2/2018,18:45,18:45,11/2/2018 18:45,5,19.3,1309,0.1309,0.764,6.674,,,,
11/2/2018,19:00,19:00,11/2/2018 19:00,5,19.3,1352,0.1352,0.764,6.674,,,,
11/2/2018,19:15,19:15,11/2/2018 19:15,5,19.3,1309,0.1309,0.767,6.677,,,,
11/2/2018,19:30,19:30,11/2/2018 19:30,5,19.3,1309,0.1309,0.755,6.665,,,,
11/2/2018,19:45,19:45,11/2/2018 19:45,5,19.3,1308,0.1308,0.762,6.672,,,,
11/2/2018,20:00,20:00,11/2/2018 20:00,5,19.3,1350,0.135,0.77,6.68,,,,
11/2/2018,20:15,20:15,11/2/2018 20:15,5,19.3,1350,0.135,0.765,6.675,,,,
11/2/2018,20:30,20:30,11/2/2018 20:30,5,19.3,1350,0.135,0.753,6.663,,,,
11/2/2018,20:45,20:45,11/2/2018 20:45,5,19.3,1349,0.1349,0.765,6.675,,,,
11/2/2018,21:00,21:00,11/2/2018 21:00,5,19.3,1349,0.1349,0.773,6.683,,,,
11/2/2018,21:15,21:15,11/2/2018 21:15,5,19.3,1349,0.1349,0.768,6.678,,,,
11/2/2018,21:30,21:30,11/2/2018 21:30,5,19.3,1348,0.1348,0.757,6.667,,,,
11/2/2018,21:45,21:45,11/2/2018 21:45,5,19.3,1348,0.1348,0.759,6.669,,,,
11/2/2018,22:00,22:00,11/2/2018 22:00,5,19.3,1347,0.1347,0.761,6.671,,,,
11/2/2018,22:15,22:15,11/2/2018 22:15,5,19.3,1347,0.1347,0.768,6.678,,,,
11/2/2018,22:30,22:30,11/2/2018 22:30,5,19.3,1347,0.1347,0.754,6.664,,,,
11/2/2018,22:45,22:45,11/2/2018 22:45,5,19.3,1347,0.1347,0.76,6.67,,,,
11/2/2018,23:00,23:00,11/2/2018 23:00,5,19.2,1347,0.1347,0.756,6.666,,,,
11/2/2018,23:15,23:15,11/2/2018 23:15,5,19.2,1347,0.1347,0.769,6.679,,,,
11/2/2018,23:30,23:30,11/2/2018 23:30,5,19.3,1347,0.1347,0.763,6.673,,,,
11/2/2018,23:45,23:45,11/2/2018 23:45,5,19.2,1348,0.1348,0.764,6.674,,,,
11/3/2018,0:00,0:00,11/3/2018 0:00,5,19.2,1348,0.1348,0.761,6.671,,,,
11/3/2018,0:15,0:15,11/3/2018 0:15,5,19.2,1348,0.1348,0.765,6.675,,,,
11/3/2018,0:30,0:30,11/3/2018 0:30,5,19.2,1348,0.1348,0.743,6.653,,,,
11/3/2018,0:45,0:45,11/3/2018 0:45,5,19.2,1347,0.1347,0.763,6.673,,,,
11/3/2018,1:00,1:00,11/3/2018 1:00,5,19.2,1347,0.1347,0.77,6.68,,,,
11/3/2018,1:15,1:15,11/3/2018 1:15,5,19.2,1347,0.1347,0.772,6.682,,,,
11/3/2018,1:30,1:30,11/3/2018 1:30,5,19.2,1347,0.1347,0.775,6.685,,,,
11/3/2018,1:45,1:45,11/3/2018 1:45,5,19.2,1347,0.1347,0.765,6.675,,,,
11/3/2018,2:00,2:00,11/3/2018 2:00,5,19.2,1347,0.1347,0.771,6.681,,,,
11/3/2018,2:15,2:15,11/3/2018 2:15,5,19.2,1347,0.1347,0.76,6.67,,,,
11/3/2018,2:30,2:30,11/3/2018 2:30,5,19.2,1348,0.1348,0.778,6.688,,,,
11/3/2018,2:45,2:45,11/3/2018 2:45,5,19.2,1347,0.1347,0.772,6.682,,,,
11/3/2018,3:00,3:00,11/3/2018 3:00,5,19.2,1347,0.1347,0.766,6.676,,,,
11/3/2018,3:15,3:15,11/3/2018 3:15,5,19.2,1347,0.1347,0.775,6.685,,,,
11/3/2018,3:30,3:30,11/3/2018 3:30,5,19.2,1347,0.1347,0.773,6.683,,,,
11/3/2018,3:45,3:45,11/3/2018 3:45,5,19.2,1347,0.1347,0.77,6.68,,,,
11/3/2018,4:00,4:00,11/3/2018 4:00,5,19.2,1347,0.1347,0.778,6.688,,,,
11/3/2018,4:15,4:15,11/3/2018 4:15,5,19.2,1347,0.1347,0.771,6.681,,,,
11/3/2018,4:30,4:30,11/3/2018 4:30,5,19.2,1347,0.1347,0.767,6.677,,,,
11/3/2018,4:45,4:45,11/3/2018 4:45,5,19.2,1347,0.1347,0.777,6.687,,,,
11/3/2018,5:00,5:00,11/3/2018 5:00,5,19.2,1347,0.1347,0.768,6.678,,,,
11/3/2018,5:15,5:15,11/3/2018 5:15,5,19.2,1347,0.1347,0.766,6.676,,,,
11/3/2018,5:30,5:30,11/3/2018 5:30,5,19.2,1347,0.1347,0.771,6.681,,,,
11/3/2018,5:45,5:45,11/3/2018 5:45,5,19.2,1347,0.1347,0.776,6.686,,,,
11/3/2018,6:00,6:00,11/3/2018 6:00,5,19.2,1347,0.1347,0.758,6.668,,,,
11/3/2018,6:15,6:15,11/3/2018 6:15,5,19.2,1348,0.1348,0.767,6.677,,,,
11/3/2018,6:30,6:30,11/3/2018 6:30,5,19.2,1348,0.1348,0.782,6.692,,,,
11/3/2018,6:45,6:45,11/3/2018 6:45,5,19.2,1348,0.1348,0.772,6.682,,,,
11/3/2018,7:00,7:00,11/3/2018 7:00,5,19.2,1348,0.1348,0.763,6.673,,,,
11/3/2018,7:15,7:15,11/3/2018 7:15,5,19.2,1349,0.1349,0.778,6.688,,,,
11/3/2018,7:30,7:30,11/3/2018 7:30,5,19.2,1348,0.1348,0.762,6.672,,,,
11/3/2018,7:45,7:45,11/3/2018 7:45,5,19.2,1348,0.1348,0.777,6.687,,,,
11/3/2018,8:00,8:00,11/3/2018 8:00,5,19.2,1349,0.1349,0.768,6.678,,,,
11/3/2018,8:15,8:15,11/3/2018 8:15,5,19.2,1349,0.1349,0.769,6.679,,,,
11/3/2018,8:30,8:30,11/3/2018 8:30,5,19.2,1348,0.1348,0.773,6.683,,,,
11/3/2018,8:45,8:45,11/3/2018 8:45,5,19.2,1348,0.1348,0.769,6.679,,,,
11/3/2018,9:00,9:00,11/3/2018 9:00,5,19.2,1347,0.1347,0.778,6.688,,,,
11/3/2018,9:15,9:15,11/3/2018 9:15,5,19.2,1347,0.1347,0.764,6.674,,,,
11/3/2018,9:30,9:30,11/3/2018 9:30,5,19.2,1347,0.1347,0.772,6.682,,,,
11/3/2018,9:45,9:45,11/3/2018 9:45,5,19.2,1347,0.1347,0.767,6.677,,,,
11/3/2018,10:00,10:00,11/3/2018 10:00,5,19.2,1347,0.1347,0.778,6.688,,,,
11/3/2018,10:15,10:15,11/3/2018 10:15,5,19.2,1347,0.1347,0.773,6.683,,,,
11/3/2018,10:30,10:30,11/3/2018 10:30,5,19.2,1346,0.1346,0.775,6.685,,,,
11/3/2018,10:45,10:45,11/3/2018 10:45,5,19.2,1346,0.1346,0.772,6.682,,,,
11/3/2018,11:00,11:00,11/3/2018 11:00,5,19.2,1346,0.1346,0.779,6.689,,,,
11/3/2018,11:15,11:15,11/3/2018 11:15,5,19.2,1346,0.1346,0.803,6.713,,,,
11/3/2018,11:30,11:30,11/3/2018 11:30,5,19.2,1347,0.1347,0.797,6.707,,,,
11/3/2018,11:45,11:45,11/3/2018 11:45,5,19.2,1347,0.1347,0.805,6.715,,,,
11/3/2018,12:00,12:00,11/3/2018 12:00,5,19.2,1346,0.1346,0.808,6.718,,,,
11/3/2018,12:15,12:15,11/3/2018 12:15,5,19.2,1347,0.1347,0.809,6.719,,,,
11/3/2018,12:30,12:30,11/3/2018 12:30,5,19.2,1347,0.1347,0.808,6.718,,,,
11/3/2018,12:45,12:45,11/3/2018 12:45,5,19.2,1347,0.1347,0.811,6.721,,,,
11/3/2018,13:00,13:00,11/3/2018 13:00,5,19.2,1347,0.1347,0.818,6.728,,,,
11/3/2018,13:15,13:15,11/3/2018 13:15,5,19.2,1348,0.1348,0.82,6.73,,,,
11/3/2018,13:30,13:30,11/3/2018 13:30,5,19.2,1348,0.1348,0.818,6.728,,,,
11/3/2018,13:45,13:45,11/3/2018 13:45,5,19.2,1348,0.1348,0.821,6.731,,,,
11/3/2018,14:00,14:00,11/3/2018 14:00,5,19.2,1348,0.1348,0.831,6.741,,,,
11/3/2018,14:15,14:15,11/3/2018 14:15,5,19.2,1348,0.1348,0.829,6.739,,,,
11/3/2018,14:30,14:30,11/3/2018 14:30,5,19.2,1348,0.1348,0.819,6.729,,,,
11/3/2018,14:45,14:45,11/3/2018 14:45,5,19.2,1349,0.1349,0.833,6.743,,,,
11/3/2018,15:00,15:00,11/3/2018 15:00,5,19.2,1349,0.1349,0.827,6.737,,,,
11/3/2018,15:15,15:15,11/3/2018 15:15,5,19.2,1349,0.1349,0.823,6.733,,,,
11/3/2018,15:30,15:30,11/3/2018 15:30,5,19.2,1349,0.1349,0.811,6.721,,,,
11/3/2018,15:45,15:45,11/3/2018 15:45,5,19.2,1349,0.1349,0.815,6.725,,,,
11/3/2018,16:00,16:00,11/3/2018 16:00,5,19.2,1349,0.1349,0.819,6.729,,,,
11/3/2018,16:15,16:15,11/3/2018 16:15,5,19.2,1350,0.135,0.815,6.725,,,,
11/3/2018,16:30,16:30,11/3/2018 16:30,5,19.2,1350,0.135,0.815,6.725,,,,
11/3/2018,16:45,16:45,11/3/2018 16:45,5,19.2,1351,0.1351,0.813,6.723,,,,
11/3/2018,17:00,17:00,11/3/2018 17:00,5,19.2,1308,0.1308,0.809,6.719,,,,
11/3/2018,17:15,17:15,11/3/2018 17:15,5,19.2,1351,0.1351,0.812,6.722,,,,
11/3/2018,17:30,17:30,11/3/2018 17:30,5,19.2,1351,0.1351,0.799,6.709,,,,
11/3/2018,17:45,17:45,11/3/2018 17:45,5,19.2,1309,0.1309,0.808,6.718,,,,
11/3/2018,18:00,18:00,11/3/2018 18:00,5,19.2,1351,0.1351,0.81,6.72,,,,
11/3/2018,18:15,18:15,11/3/2018 18:15,5,19.2,1351,0.1351,0.805,6.715,,,,
11/3/2018,18:30,18:30,11/3/2018 18:30,5,19.2,1351,0.1351,0.806,6.716,,,,
11/3/2018,18:45,18:45,11/3/2018 18:45,5,19.2,1351,0.1351,0.811,6.721,,,,
11/3/2018,19:00,19:00,11/3/2018 19:00,5,19.2,1351,0.1351,0.805,6.715,,,,
11/3/2018,19:15,19:15,11/3/2018 19:15,5,19.2,1351,0.1351,0.796,6.706,,,,
11/3/2018,19:30,19:30,11/3/2018 19:30,5,19.2,1308,0.1308,0.793,6.703,,,,
11/3/2018,19:45,19:45,11/3/2018 19:45,5,19.2,1351,0.1351,0.801,6.711,,,,
11/3/2018,20:00,20:00,11/3/2018 20:00,5,19.2,1308,0.1308,0.792,6.702,,,,
11/3/2018,20:15,20:15,11/3/2018 20:15,5,19.2,1351,0.1351,0.794,6.704,,,,
11/3/2018,20:30,20:30,11/3/2018 20:30,5,19.2,1350,0.135,0.783,6.693,,,,
11/3/2018,20:45,20:45,11/3/2018 20:45,5,19.2,1350,0.135,0.798,6.708,,,,
11/3/2018,21:00,21:00,11/3/2018 21:00,5,19.2,1349,0.1349,0.795,6.705,,,,
11/3/2018,21:15,21:15,11/3/2018 21:15,5,19.2,1349,0.1349,0.792,6.702,,,,
11/3/2018,21:30,21:30,11/3/2018 21:30,5,19.2,1349,0.1349,0.784,6.694,,,,
11/3/2018,21:45,21:45,11/3/2018 21:45,5,19.2,1348,0.1348,0.787,6.697,,,,
11/3/2018,22:00,22:00,11/3/2018 22:00,5,19.2,1348,0.1348,0.785,6.695,,,,
11/3/2018,22:15,22:15,11/3/2018 22:15,5,19.2,1348,0.1348,0.799,6.709,,,,
11/3/2018,22:30,22:30,11/3/2018 22:30,5,19.2,1347,0.1347,0.79,6.7,,,,
11/3/2018,22:45,22:45,11/3/2018 22:45,5,19.1,1347,0.1347,0.78,6.69,,,,
11/3/2018,23:00,23:00,11/3/2018 23:00,5,19.1,1347,0.1347,0.793,6.703,,,,
11/3/2018,23:15,23:15,11/3/2018 23:15,5,19.2,1347,0.1347,0.787,6.697,,,,
11/3/2018,23:30,23:30,11/3/2018 23:30,5,19.1,1347,0.1347,0.786,6.696,,,,
11/3/2018,23:45,23:45,11/3/2018 23:45,5,19.1,1347,0.1347,0.776,6.686,,,,
11/4/2018,0:00,0:00,11/4/2018 0:00,5,19.1,1347,0.1347,0.785,6.695,,,,
11/4/2018,0:15,0:15,11/4/2018 0:15,5,19.1,1348,0.1348,0.78,6.69,,,,
11/4/2018,0:30,0:30,11/4/2018 0:30,5,19.1,1348,0.1348,0.776,6.686,,,,
11/4/2018,0:45,0:45,11/4/2018 0:45,5,19.1,1348,0.1348,0.788,6.698,,,,
11/4/2018,1:00,1:00,11/4/2018 1:00,5,19.1,1348,0.1348,0.788,6.698,,,,
11/4/2018,1:15,1:15,11/4/2018 1:15,5,19.1,1348,0.1348,0.788,6.698,,,,
11/4/2018,1:30,1:30,11/4/2018 1:30,5,19.1,1348,0.1348,0.779,6.689,,,,
11/4/2018,1:45,1:45,11/4/2018 1:45,5,19.1,1348,0.1348,0.792,6.702,,,,
11/4/2018,3:00,2:00,11/4/2018 2:00,5,19.1,1347,0.1347,0.792,6.702,,Daylight Savings Time Change,,
11/4/2018,3:15,2:15,11/4/2018 2:15,5,19.1,1347,0.1347,0.783,6.693,,,,
11/4/2018,3:30,2:30,11/4/2018 2:30,5,19.1,1347,0.1347,0.781,6.691,,,,
11/4/2018,3:45,2:45,11/4/2018 2:45,5,19.1,1347,0.1347,0.777,6.687,,,,
11/4/2018,4:00,3:00,11/4/2018 3:00,5,19.1,1347,0.1347,0.791,6.701,,,,
11/4/2018,4:15,3:15,11/4/2018 3:15,5,19.1,1347,0.1347,0.783,6.693,,,,
11/4/2018,4:30,3:30,11/4/2018 3:30,5,19.1,1347,0.1347,0.789,6.699,,,,
11/4/2018,4:45,3:45,11/4/2018 3:45,5,19.1,1346,0.1346,0.785,6.695,,,,
11/4/2018,5:00,4:00,11/4/2018 4:00,5,19.1,1346,0.1346,0.783,6.693,,,,
11/4/2018,5:15,4:15,11/4/2018 4:15,5,19.1,1346,0.1346,0.785,6.695,,,,
11/4/2018,5:30,4:30,11/4/2018 4:30,5,19.1,1346,0.1346,0.788,6.698,,,,
11/4/2018,5:45,4:45,11/4/2018 4:45,5,19.1,1347,0.1347,0.78,6.69,,,,
11/4/2018,6:00,5:00,11/4/2018 5:00,5,19.1,1347,0.1347,0.782,6.692,,,,
11/4/2018,6:15,5:15,11/4/2018 5:15,5,19.1,1347,0.1347,0.779,6.689,,,,
11/4/2018,6:30,5:30,11/4/2018 5:30,5,19.1,1348,0.1348,0.779,6.689,,,,
11/4/2018,6:45,5:45,11/4/2018 5:45,5,19.1,1348,0.1348,0.793,6.703,,,,
11/4/2018,7:00,6:00,11/4/2018 6:00,5,19.1,1348,0.1348,0.784,6.694,,,,
11/4/2018,7:15,6:15,11/4/2018 6:15,5,19.1,1348,0.1348,0.785,6.695,,,,
11/4/2018,7:30,6:30,11/4/2018 6:30,5,19.1,1348,0.1348,0.778,6.688,,,,
11/4/2018,7:45,6:45,11/4/2018 6:45,5,19.1,1348,0.1348,0.783,6.693,,,,
11/4/2018,8:00,7:00,11/4/2018 7:00,5,19.1,1348,0.1348,0.781,6.691,,,,
11/4/2018,8:15,7:15,11/4/2018 7:15,5,19.1,1348,0.1348,0.775,6.685,,,,
11/4/2018,8:30,7:30,11/4/2018 7:30,5,19.1,1348,0.1348,0.787,6.697,,,,
11/4/2018,8:45,7:45,11/4/2018 7:45,5,19.1,1348,0.1348,0.78,6.69,,,,
11/4/2018,9:00,8:00,11/4/2018 8:00,5,19.1,1347,0.1347,0.777,6.687,,,,
11/4/2018,9:15,8:15,11/4/2018 8:15,5,19.1,1347,0.1347,0.79,6.7,,,,
11/4/2018,9:30,8:30,11/4/2018 8:30,5,19.1,1347,0.1347,0.789,6.699,,,,
11/4/2018,9:45,8:45,11/4/2018 8:45,5,19.1,1347,0.1347,0.799,6.709,,,,
11/4/2018,10:00,9:00,11/4/2018 9:00,5,19.1,1347,0.1347,0.788,6.698,,,,
11/4/2018,10:15,9:15,11/4/2018 9:15,5,19.1,1346,0.1346,0.793,6.703,,,,
11/4/2018,10:30,9:30,11/4/2018 9:30,5,19.1,1347,0.1347,0.789,6.699,,,,
11/4/2018,10:45,9:45,11/4/2018 9:45,5,19.1,1347,0.1347,0.783,6.693,,,,
11/4/2018,11:00,10:00,11/4/2018 10:00,5,19.1,1347,0.1347,0.793,6.703,,,,
11/4/2018,11:15,10:15,11/4/2018 10:15,5,19.1,1347,0.1347,0.806,6.716,,,,
11/4/2018,11:30,10:30,11/4/2018 10:30,5,19.1,1347,0.1347,0.812,6.722,,,,
11/4/2018,11:45,10:45,11/4/2018 10:45,5,19.1,1347,0.1347,0.811,6.721,,,,
11/4/2018,12:00,11:00,11/4/2018 11:00,5,19.1,1347,0.1347,0.817,6.727,,,,
11/4/2018,12:15,11:15,11/4/2018 11:15,5,19.1,1347,0.1347,0.819,6.729,,,,
11/4/2018,12:30,11:30,11/4/2018 11:30,5,19.1,1347,0.1347,0.812,6.722,,,,
11/4/2018,12:45,11:45,11/4/2018 11:45,5,19.1,1348,0.1348,0.826,6.736,,,,
11/4/2018,13:00,12:00,11/4/2018 12:00,5,19.1,1347,0.1347,0.831,6.741,,,,
11/4/2018,13:15,12:15,11/4/2018 12:15,5,19.1,1348,0.1348,0.831,6.741,,,,
11/4/2018,13:30,12:30,11/4/2018 12:30,5,19.1,1348,0.1348,0.846,6.756,,,,
11/4/2018,13:45,12:45,11/4/2018 12:45,5,19.1,1349,0.1349,0.832,6.742,,,,
11/4/2018,14:00,13:00,11/4/2018 13:00,5,19.1,1349,0.1349,0.84,6.75,,,,
11/4/2018,14:15,13:15,11/4/2018 13:15,5,19.1,1349,0.1349,0.84,6.75,,,,
11/4/2018,14:30,13:30,11/4/2018 13:30,5,19.1,1349,0.1349,0.837,6.747,,,,
11/4/2018,14:45,13:45,11/4/2018 13:45,5,19.1,1349,0.1349,0.852,6.762,,,,
11/4/2018,15:00,14:00,11/4/2018 14:00,5,19.1,1350,0.135,0.845,6.755,,,,
11/4/2018,15:15,14:15,11/4/2018 14:15,5,19.1,1351,0.1351,0.84,6.75,,,,
11/4/2018,15:30,14:30,11/4/2018 14:30,5,19.1,1308,0.1308,0.847,6.757,,,,
